#Node	GroupName
ENSG00000121690	group1794
4930513E20RIK	group1795
FLJ35024	group1795
IGKV15-103	group1795
4933430I17RIK	group1795
BIVM	group1795
ENSG00000073067	group1795
ENSG00000164651	group1795
ENSG00000104371	group1795
ENSG00000140986	group1795
ENSG00000198825	group1795
CXORF30	group1796
ENSG00000116521	group1796
ENSG00000105323	group1796
ENSG00000139182	group1796
GM10786	group1796
D030029J20RIK	group1796
LOC100042150	group1796
CLUL1	group1796
STFA1	group1796
ENSG00000148297	group1796
ENSG00000188488	group1797
ENSG00000099917	group1797
ENSG00000125869	group1797
ACOT11	group1797
ENSG00000187051	group1797
ENSG00000196470	group1797
ENSG00000155368	group1797
LOC1	group1797
ENSG00000146376	group1797
ENSG00000165685	group1797
ENSG00000140941	group1798
CCNL2	group1798
DEFB126	group1798
ENSG00000131127	group1798
ENSG00000161847	group1798
CROCCL1	group1798
ENSG00000123901	group1798
ENSG00000125534	group1798
ENSG00000143450	group1798
BRP16	group1798
AKR1C12	group1799
ENSG00000153029	group1799
ENSG00000187701	group1799
ENSG00000134470	group1799
ENSG00000131910	group1799
CDY2A	group1799
SPCS2	group1799
ENSG00000132286	group1799
ENSG00000003436	group1799
ARL17P1	group1799
ENSG00000103257	group1800
ENSG00000130150	group1800
ENSG00000162616	group1800
AOF1	group1800
ENSG00000116176	group1800
ENSG00000166743	group1800
4933412E12RIK	group1800
ENSG00000164556	group1800
ENSG00000147010	group1800
ENSG00000134812	group1800
ENSG00000145075	group1801
ENSG00000147896	group1801
SUMO1P1	group1801
C730026J16	group1801
ENSG00000077942	group1801
ENSG00000196418	group1801
ENSG00000131069	group1801
ENSG00000143630	group1801
LOC100287552	group1801
2010001M06RIK	group1801
ENSG00000138835	group1802
ENSG00000187325	group1802
LCE2B	group1802
ENSG00000171295	group1802
C3ORF10	group1802
ENSG00000038945	group1802
C11ORF64	group1802
ENSG00000102174	group1802
ENSG00000112081	group1802
ENSG00000164828	group1802
ENSG00000140950	group1803
LOC729680	group1803
LOC728153	group1803
ENSG00000094916	group1803
ENSG00000197763	group1803
ENSG00000175866	group1803
ENSG00000165233	group1803
ENSG00000125445	group1803
LOC284513	group1803
ENSG00000067365	group1803
ENSG00000121671	group1804
ENSG00000169714	group1804
KIAA1128	group1804
TAC2	group1804
ENSG00000018408	group1804
ENSG00000139194	group1804
ORF61	group1804
ENSG00000166189	group1804
MICALCL	group1804
LOC100130955	group1804
TAGAP1	group1805
ENSG00000168875	group1805
ENSG00000113389	group1805
PLEKHO2	group1805
ENSG00000143409	group1805
ENSG00000142303	group1805
IGSF2	group1805
ENSG00000134909	group1805
ENSG00000131143	group1805
ENSG00000134245	group1805
ENSG00000126804	group1806
ENSG00000127083	group1806
ENSG00000172732	group1806
ENSG00000174576	group1806
MT1E	group1806
ENSG00000163513	group1806
LOC633966	group1806
ENSG00000126456	group1806
C3ORF72	group1806
ENSG00000166961	group1806
ENSG00000104154	group1807
ENSG00000111961	group1807
ENSG00000152315	group1807
SPINLW1	group1807
ENSG00000168356	group1807
ENSG00000014824	group1807
ENSG00000152234	group1807
MAP2K2	group1807
ENSG00000172137	group1807
LOC10004635	group1807
ENSG00000169840	group1808
ENSG00000169372	group1808
ENSG00000174282	group1808
ENSG00000169122	group1808
SLC7A5P2	group1808
LOC100133951	group1808
RPS4P6	group1808
ENSG00000100296	group1808
ENSG00000196517	group1808
ENSG00000172977	group1808
FLJ25715	group1809
ENSG00000158863	group1809
HIST1H4F	group1809
PITX3	group1809
ENSG00000198873	group1809
LOC100047863	group1809
SOHLH2	group1809
ENSG00000005020	group1809
ENSG00000032389	group1809
ENSG00000187994	group1809
ENSG00000078304	group1810
LOC100294335	group1810
ENSG00000137494	group1810
ENSG00000100292	group1810
FLJ40504	group1810
B930036G03RIK	group1810
EG665586	group1810
ENSG00000159231	group1810
ENSG00000137877	group1810
ENSG00000198814	group1810
ENSG00000106483	group1811
ENSG00000077458	group1811
KLRA18	group1811
H2-DMB1	group1811
NRIP2	group1811
ASAH2B	group1811
ENSG00000198663	group1811
ENSG00000140465	group1811
MAMDC4	group1811
LOC644172	group1811
ENSG00000101916	group1812
ENSG00000168621	group1812
LOC283508	group1812
ENSG00000156466	group1812
ENSG00000106554	group1812
ENSG00000130956	group1812
ENSG00000155011	group1812
ENSG00000113391	group1812
ENSG00000100592	group1812
ENSG00000110367	group1812
ENSG00000183706	group1813
ENSG00000145779	group1813
ENSG00000166741	group1813
C20ORF151	group1813
ENSG00000099377	group1813
ENSG00000064989	group1813
C1QTNF5	group1813
SERPINA1E	group1813
1700034H15RIK	group1813
ENSG00000170624	group1813
ENSG00000176401	group1814
ENSG00000136111	group1814
HIST1H4F	group1814
ENSG00000124334	group1814
ENSG00000162367	group1814
ENSG00000159792	group1814
ENSG00000128487	group1814
PRDM6	group1814
MFSD7	group1814
ENSG00000127922	group1814
C10ORF67	group1815
ENSG00000127241	group1815
FAM189B	group1815
ENSG00000099331	group1815
ENSG00000053372	group1815
ENSG00000182208	group1815
LOC100134498	group1815
ENSG00000124212	group1815
ENSG00000051382	group1815
ENSG00000136868	group1815
D3ERTD254E	group1816
ENSG00000162231	group1816
ENSG00000178809	group1816
LOC153346	group1816
ENSG00000048740	group1816
FAM156B	group1816
GM9892	group1816
ENSG00000177565	group1816
LOC728613	group1816
HAB1	group1816
H2-DMB2	group1817
GM1502	group1817
ENSG00000213246	group1817
ENSG00000127314	group1817
ENSG00000183283	group1817
ENSG00000119682	group1817
1810027O10RIK	group1817
ENSG00000137996	group1817
LOC645139	group1817
ENSG00000162881	group1817
CAR1	group1818
MYH16	group1818
ENSG00000132600	group1818
H2-KE2	group1818
4930445K14RIK	group1818
XAGE1D	group1818
INE1	group1818
ENSG00000124762	group1818
ENSG00000137672	group1818
ENSG00000178149	group1818
LOC100129500	group1819
ENSG00000157483	group1819
ENSG00000111325	group1819
ENSG00000103426	group1819
LOC552904	group1819
ENSG00000153914	group1819
ENSG00000179950	group1819
BTN2A2	group1819
ENSG00000136631	group1819
ENSG00000166169	group1819
LRRC36	group1820
ENSG00000112699	group1820
ENSG00000168811	group1820
ENSG00000072135	group1820
ENSG00000178177	group1820
GM2260	group1820
ENSG00000212901	group1820
GYK	group1820
LOC100129233	group1820
TCRG-V2	group1820
4831426I19RIK	group1821
ENSG00000065809	group1821
ENSG00000166508	group1821
LOC650794	group1821
ENSG00000196968	group1821
ENSG00000068615	group1821
ENSG00000185483	group1821
ENSG00000163633	group1821
ENSG00000121742	group1821
ENSG00000164048	group1821
ENSG00000162714	group1822
FRA1H	group1822
LOC100047619	group1822
ENSG00000105926	group1822
ENSG00000157680	group1822
ENSG00000005810	group1822
ENSG00000130758	group1822
ENSG00000115977	group1822
ENSG00000160293	group1822
A230107O07RIK	group1822
ENSG00000183092	group1823
ENSG00000103121	group1823
EG245405	group1823
ENSG00000135441	group1823
DCPP2	group1823
ENSG00000169718	group1823
ENSG00000163485	group1823
FDXACB1	group1823
ENSG00000205423	group1823
SERPINA3N	group1823
ENSG00000196531	group1824
ENSG00000095564	group1824
ENSG00000137962	group1824
ADFP	group1824
ENSG00000106714	group1824
ENSG00000183313	group1824
ENSG00000138081	group1824
ENSG00000203852	group1824
ENSG00000183844	group1824
ENSG00000170255	group1824
ZFP354A	group1825
ENSG00000206481	group1825
ENSG00000138347	group1825
ENSG00000132840	group1825
ENSG00000184898	group1825
GM13835	group1825
ENSG00000198951	group1825
ENSG00000183530	group1825
ENSG00000100823	group1825
ENSG00000171450	group1825
ENSG00000079785	group1826
USP27X	group1826
ENSG00000162627	group1826
ENSG00000161654	group1826
ENSG00000077092	group1826
ENSG00000197226	group1826
ENSG00000206206	group1826
ENSG00000111206	group1826
ENSG00000100652	group1826
ENSG00000169981	group1826
ENSG00000178694	group1827
ENSG00000221878	group1827
ENSG00000162456	group1827
ENSG00000128626	group1827
ENSG00000143466	group1827
ENSG00000186106	group1827
TRIM7	group1827
ENSG00000133958	group1827
ENSG00000167535	group1827
ENSG00000166225	group1827
APCDD1L	group1828
ENSG00000204655	group1828
ENSG00000157168	group1828
ENSG00000137507	group1828
ENSG00000120802	group1828
ENSG00000035687	group1828
C20ORF201	group1828
API5	group1828
ENSG00000130827	group1828
ENSG00000153266	group1828
ENSG00000127837	group1829
ENSG00000127124	group1829
ENSG00000127884	group1829
ENSG00000109920	group1829
ENSG00000160654	group1829
ENSG00000132153	group1829
ENSG00000125869	group1829
ENSG00000094804	group1829
1110014N23RIK	group1829
ENSG00000060762	group1829
FRA2H	group1830
LOC729993	group1830
ENSG00000178772	group1830
FRA11G	group1830
ENSG00000198742	group1830
ENSG00000028277	group1830
GM10080	group1830
ENSG00000167842	group1830
ENSG00000054523	group1830
FLJ44006	group1830
CLUL1	group1831
PSPH	group1831
ENSG00000160908	group1831
ENSG00000091436	group1831
IGHG	group1831
ENSG00000170537	group1831
ADFP	group1831
ENSG00000206439	group1831
ENSG00000131174	group1831
ENSG00000159184	group1831
ENSG00000155957	group1832
ENSG00000020129	group1832
ENSG00000051596	group1832
ENSG00000163874	group1832
ENSG00000092094	group1832
ENSG00000196924	group1832
0610010K06RIK	group1832
ENSG00000144048	group1832
ENSG00000140718	group1832
SMR2	group1832
PGA4	group1833
ENSG00000110711	group1833
ENSG00000108352	group1833
ENSG00000162631	group1833
ENSG00000143774	group1833
ENSG00000197870	group1833
ENSG00000158874	group1833
ENSG00000132130	group1833
ENSG00000153560	group1833
ENSG00000109466	group1833
CCL21B	group1834
ENSG00000102802	group1834
SPANXB1	group1834
ENSG00000115368	group1834
ENSG00000176619	group1834
ENSG00000091129	group1834
ENSG00000114268	group1834
ENSG00000164776	group1834
ENSG00000177485	group1834
ENSG00000175322	group1834
ENSG00000164543	group1835
ZKSCAN6	group1835
ENSG00000196549	group1835
ENSG00000168517	group1835
ENSG00000147724	group1835
ENSG00000144468	group1835
ENSG00000182253	group1835
ENSG00000102043	group1835
PRSS2	group1835
ENSG00000158201	group1835
GM1418	group1836
ENSG00000136636	group1836
FAM18B2	group1836
ENSG00000106263	group1836
KLRA18	group1836
ENSG00000108669	group1836
ZCCHC2	group1836
ENSG00000139625	group1836
ENSG00000120696	group1836
ENSG00000148498	group1836
1200009I06RIK	group1837
ENSG00000034053	group1837
ENSG00000152977	group1837
ENSG00000163736	group1837
ENSG00000156521	group1837
C9ORF66	group1837
ENSG00000166689	group1837
ENSG00000126705	group1837
ENSG00000105887	group1837
ENSG00000156482	group1837
ZFP839	group1838
LOC100131101	group1838
ENSG00000117419	group1838
ENSG00000145335	group1838
LOC284837	group1838
ENSG00000000460	group1838
LOC100047601	group1838
STOX1	group1838
LOC100289219	group1838
ENSG00000171747	group1838
ENSG00000166747	group1839
RPL23AP42	group1839
ENSG00000175785	group1839
LOC100047839	group1839
C16ORF85	group1839
PTPRV	group1839
ENSG00000188508	group1839
ENSG00000013392	group1839
ENSG00000126500	group1839
LOC100129936	group1839
ENSG00000185112	group1840
LOC100048071	group1840
ENSG00000181788	group1840
FAM108C	group1840
ENSG00000135316	group1840
GM11517	group1840
ENSG00000162402	group1840
ENSG00000128683	group1840
1200009F10RIK	group1840
ENSG00000119703	group1840
ENSG00000152910	group1841
ENSG00000182256	group1841
ENSG00000148156	group1841
ENSG00000135226	group1841
1700061N14RIK	group1841
ENSG00000163666	group1841
GNG10	group1841
PFTK1	group1841
ENSG00000186038	group1841
ENSG00000122711	group1841
ENSG00000197826	group1842
ENSG00000101958	group1842
LOC675735	group1842
ENSG00000124749	group1842
ENSG00000154727	group1842
V1RC8	group1842
BARHL1	group1842
ENSG00000159322	group1842
ENSG00000196586	group1842
GGT2	group1842
ENSG00000197535	group1843
ENSG00000076864	group1843
ENSG00000100603	group1843
ENSG00000166165	group1843
ORF61	group1843
LOC643763	group1843
C1ORF187	group1843
ENSG00000112541	group1843
100043261	group1843
ENSG00000175203	group1843
EEF1G	group1844
METT11	group1844
ENSG00000111325	group1844
ENSG00000164821	group1844
PURG	group1844
ENSG00000130226	group1844
ENSG00000010610	group1844
ENSG00000148655	group1844
GM5861	group1844
ENSG00000005810	group1844
ENSG00000174928	group1845
ENSG00000105339	group1845
ENSG00000148734	group1845
ENSG00000103168	group1845
LOC100047863	group1845
ZF	group1845
ENSG00000151366	group1845
ENSG00000035720	group1845
ENSG00000104356	group1845
LOC100039215	group1845
ENSG00000182827	group1846
FLJ32065	group1846
ENSG00000158748	group1846
CELA2B	group1846
ENSG00000174276	group1846
ENSG00000176208	group1846
ENSG00000102349	group1846
TMEM65	group1846
ENSG00000156469	group1846
ENSG00000165061	group1846
ENSG00000131471	group1847
ENSG00000170370	group1847
ENSG00000157093	group1847
ENSG00000117362	group1847
ENSG00000187416	group1847
ENSG00000136152	group1847
ENSG00000109790	group1847
ENSG00000176383	group1847
ENSG00000054179	group1847
C030009O12RIK	group1847
ENSG00000196812	group1848
ENSG00000107566	group1848
C730026J16	group1848
ENSG00000137492	group1848
ENSG00000177707	group1848
ENSG00000175121	group1848
ENSG00000123136	group1848
NAT8B	group1848
LOC1000439	group1848
ENSG00000142733	group1848
ENSG00000155659	group1849
ENSG00000154723	group1849
NARG1L	group1849
ENSG00000001167	group1849
ENSG00000110048	group1849
ENSG00000054690	group1849
PDH	group1849
ENSG00000139874	group1849
ENSG00000141096	group1849
ENSG00000151693	group1849
LOC10004785	group1850
ENSG00000114670	group1850
MGC118608	group1850
LOC100130456	group1850
ENSG00000169397	group1850
ENSG00000147010	group1850
ENSG00000116809	group1850
ENSG00000171723	group1850
ENSG00000092929	group1850
ENSG00000179271	group1850
2210404J11RIK	group1851
LOC399829	group1851
ENSG00000138600	group1851
ENSG00000053254	group1851
ENSG00000119487	group1851
ENSG00000183044	group1851
ENSG00000115484	group1851
RBMX	group1851
ENSG00000185129	group1851
ENSG00000005469	group1851
ENSG00000145864	group1852
ENSG00000170262	group1852
APOBEC3D	group1852
5730601F06RIK	group1852
ENSG00000121848	group1852
REM1	group1852
TUBB5	group1852
PPIAL4A	group1852
ENSG00000111886	group1852
H2-K1	group1852
ENSG00000144848	group1853
LOC400128	group1853
ENSG00000138613	group1853
ASCL2	group1853
ENSG00000148702	group1853
ENSG00000124787	group1853
MYH16	group1853
ENSG00000050130	group1853
ENSG00000188313	group1853
ENSG00000135119	group1853
ENSG00000204256	group1854
LOC729678	group1854
ENSG00000142798	group1854
ENSG00000119888	group1854
TGM5	group1854
KIAA0746	group1854
ENSG00000139324	group1854
ENSG00000102043	group1854
ENSG00000116161	group1854
ENSG00000103502	group1854
ENSG00000032219	group1855
ENSG00000170144	group1855
ENSG00000171700	group1855
2610019F03RIK	group1855
ENSG00000189144	group1855
CKMT1B	group1855
ENSG00000163501	group1855
ENSG00000167768	group1855
ENSG00000169688	group1855
ENSG00000183735	group1855
CKMT1	group1856
ENSG00000167468	group1856
ENSG00000131831	group1856
ENSG00000122140	group1856
ENSG00000138785	group1856
ENSG00000185482	group1856
SERINC4	group1856
ENSG00000151150	group1856
ENSG00000169689	group1856
HIST1H3D	group1856
SUZ	group1857
ENSG00000171954	group1857
ENSG00000074047	group1857
KCP	group1857
ENSG00000196843	group1857
ENSG00000156466	group1857
EG665317	group1857
ENSG00000028116	group1857
2210009G21RIK	group1857
ENSG00000168350	group1857
ENSG00000161647	group1858
ENSG00000172819	group1858
ENSG00000019582	group1858
ENSG00000206471	group1858
ENSG00000196860	group1858
ENSG00000164509	group1858
ENSG00000007047	group1858
ENSG00000169957	group1858
ENSG00000165006	group1858
ENSG00000061656	group1858
ENSG00000154310	group1859
1110059E24RIK	group1859
LOC100130856	group1859
ENSG00000129151	group1859
LOC10004710	group1859
ENSG00000155016	group1859
ENSG00000160991	group1859
ENSG00000164418	group1859
ENSG00000117650	group1859
ENSG00000128218	group1859
INE2	group1860
FAM153B	group1860
ENSG00000158941	group1860
ENSG00000013583	group1860
ENSG00000152214	group1860
ENSG00000163686	group1860
ENSG00000134802	group1860
ENSG00000157219	group1860
C17ORF64	group1860
ENSG00000187416	group1860
ENSG00000112309	group1861
ENSG00000188820	group1861
ENSG00000112640	group1861
ENSG00000146731	group1861
ENSG00000020922	group1861
ENSG00000121933	group1861
ENSG00000006128	group1861
ENSG00000112297	group1861
ENSG00000170899	group1861
RGL3	group1861
ENSG00000140403	group1862
LOC100131434	group1862
ENSG00000151500	group1862
ENSG00000164985	group1862
ENSG00000165689	group1862
ENSG00000054277	group1862
ENSG00000197714	group1862
PTPN20	group1862
EIF3F	group1862
LOC646791	group1862
GPR33	group1863
ENSG00000107831	group1863
FAM148A	group1863
VENTXP1	group1863
ENSG00000178700	group1863
ENSG00000120094	group1863
ENSG00000154124	group1863
ENSG00000137942	group1863
ENSG00000084674	group1863
LOC647070	group1863
ENSG00000089902	group1864
ENSG00000174358	group1864
ENSG00000206485	group1864
TRIM14	group1864
ASAH2B	group1864
5830443L24RIK	group1864
ENSG00000103310	group1864
ENSG00000134453	group1864
ENSG00000127720	group1864
ENSG00000164111	group1864
ENSG00000189056	group1865
ENSG00000145321	group1865
ENSG00000152454	group1865
PECAM1	group1865
ZNF658	group1865
ENSG00000107593	group1865
ENSG00000084733	group1865
HSD17B7P2	group1865
SOX21	group1865
2810410D24RIK	group1865
ENSG00000009694	group1866
1700108M19RIK	group1866
B3GNT1	group1866
RP11-484H12.6	group1866
ENSG00000130675	group1866
ENSG00000178685	group1866
ENSG00000142168	group1866
ENSG00000170941	group1866
ENSG00000171262	group1866
C16ORF85	group1866
KIAA0485	group1867
ENSG00000106344	group1867
ENSG00000143036	group1867
ENSG00000135801	group1867
ENSG00000197782	group1867
6030442K20RIK	group1867
LOC100294362	group1867
ENSG00000138448	group1867
LOC100134190	group1867
RBM20	group1867
ENSG00000157500	group1868
ENSG00000029363	group1868
ENSG00000167236	group1868
ENSG00000105341	group1868
LOC641467	group1868
CDKN2BAS	group1868
ENSG00000206280	group1868
LOC400931	group1868
ENSG00000065183	group1868
ENSG00000177575	group1868
ENSG00000126524	group1869
PFTK1	group1869
ENSG00000159111	group1869
ENSG00000197157	group1869
PLF	group1869
ENSG00000145012	group1869
ZFP362	group1869
ENSG00000185008	group1869
ENSG00000174744	group1869
UPK3B	group1869
ENSG00000196693	group1870
ENSG00000183828	group1870
ENSG00000198153	group1870
ENSG00000182747	group1870
ENSG00000092969	group1870
ENSG00000146540	group1870
ENSG00000205413	group1870
ENSG00000071794	group1870
ENSG00000171262	group1870
ENSG00000198400	group1870
ENSG00000133265	group1871
ENSG00000131844	group1871
ENSG00000171101	group1871
ENSG00000165359	group1871
ENSG00000062582	group1871
NHLRC4	group1871
ENSG00000140416	group1871
ENSG00000124568	group1871
CST6	group1871
ENSG00000102931	group1871
ENSG00000135604	group1872
ENSG00000075223	group1872
ENSG00000138119	group1872
ENSG00000196345	group1872
C2ORF27	group1872
C6ORF155	group1872
ZFA	group1872
ENSG00000166912	group1872
ENSG00000186297	group1872
GM9706	group1872
LOC100132080	group1873
2610020H08RIK	group1873
V1RC5	group1873
ENSG00000137942	group1873
ENSG00000213638	group1873
ENSG00000121634	group1873
ENSG00000138738	group1873
ENSG00000196581	group1873
ENSG00000197757	group1873
ENSG00000125965	group1873
ENSG00000102967	group1874
H2-Q7	group1874
PRL2C3	group1874
ENSG00000150594	group1874
ENSG00000120913	group1874
ENSG00000165244	group1874
ENSG00000096872	group1874
ENSG00000206052	group1874
ENSG00000198203	group1874
LIMS3	group1874
C81001	group1875
ENSG00000166862	group1875
C14ORF53	group1875
ENSG00000094631	group1875
ENSG00000078403	group1875
ENSG00000172232	group1875
ENSG00000136156	group1875
ENSG00000139988	group1875
C330006A16RIK	group1875
PMS2L4	group1875
ENSG00000101596	group1876
ENSG00000164485	group1876
CCDC153	group1876
ENSG00000105669	group1876
ENSG00000150433	group1876
ENSG00000111364	group1876
ENSG00000134057	group1876
ENSG00000125998	group1876
CCDC72	group1876
GM6768	group1876
ENSG00000187239	group1877
LOC401296	group1877
ENSG00000084112	group1877
ENSG00000113300	group1877
ENSG00000139112	group1877
ENSG00000154646	group1877
ENSG00000171962	group1877
LOC401589	group1877
ENSG00000171307	group1877
ENSG00000165929	group1877
ENSG00000111801	group1878
ENSG00000183624	group1878
ENSG00000129675	group1878
CEACAM10	group1878
ENSG00000082397	group1878
ENSG00000161542	group1878
ENSG00000154305	group1878
ENSG00000166402	group1878
ENSG00000213402	group1878
ENSG00000167588	group1878
CSN1S2A	group1879
LOC100129215	group1879
TRP63	group1879
RPLP2	group1879
ENSG00000185963	group1879
LOC100287697	group1879
ENSG00000149657	group1879
GM996	group1879
ENSG00000115457	group1879
GSDMB	group1879
LOC645961	group1880
ENSG00000001629	group1880
ENSG00000135709	group1880
ENSG00000186529	group1880
ENSG00000135312	group1880
ENSG00000134644	group1880
ENSG00000133104	group1880
C130071C03RIK	group1880
ENSG00000136146	group1880
GM10075	group1880
ENSG00000101888	group1881
WHAMML2	group1881
ENSG00000128714	group1881
ZMAT1	group1881
FAM45B	group1881
ENSG00000152147	group1881
NAG20	group1881
ANXA2P3	group1881
4932439E07RIK	group1881
ENSG00000178878	group1881
ENSG00000126821	group1882
ENSG00000103591	group1882
ENSG00000108379	group1882
ENSG00000085998	group1882
A330008L17RIK	group1882
ENSG00000119686	group1882
LOC440104	group1882
ENSG00000163807	group1882
ENSG00000176274	group1882
ENSG00000175066	group1882
ENSG00000003393	group1883
ENSG00000141127	group1883
PCDH24	group1883
ENSG00000048544	group1883
ENSG00000131473	group1883
ENSG00000178096	group1883
DEFB105A	group1883
RPS18	group1883
ENSG00000159259	group1883
ENSG00000129968	group1883
GLT8D4	group1884
ENSG00000196139	group1884
ENSG00000128487	group1884
ENSG00000111269	group1884
LOC677317	group1884
ENSG00000147027	group1884
ENSG00000170876	group1884
ENSG00000162676	group1884
ENSG00000131015	group1884
ENSG00000161849	group1884
ENSG00000214530	group1885
ENSG00000128606	group1885
ENSG00000198502	group1885
ENSG00000103544	group1885
ENSG00000163815	group1885
ENSG00000154025	group1885
ENSG00000187682	group1885
FAM27L	group1885
H3F3A	group1885
TTMA	group1885
LOC286161	group1886
ENSG00000183718	group1886
E430028B21RIK	group1886
ENSG00000172738	group1886
ENSG00000166173	group1886
TRIM7	group1886
RBMY1E	group1886
ENSG00000135324	group1886
ENSG00000180016	group1886
NRBP2	group1886
ENSG00000184985	group1887
ENSG00000122481	group1887
2400003C14RIK	group1887
LOC100133432	group1887
FLJ27352	group1887
4930402H24RIK	group1887
FAM108C	group1887
ENSG00000151292	group1887
ENSG00000196177	group1887
ENSG00000100749	group1887
ENSG00000182973	group1888
ENSG00000166803	group1888
RHOX6	group1888
ENSG00000100815	group1888
ENSG00000067900	group1888
ENSG00000180389	group1888
ENSG00000132635	group1888
ENSG00000141433	group1888
ENSG00000083067	group1888
CCDC114	group1888
ENSG00000169957	group1889
ENSG00000140598	group1889
ENSG00000152413	group1889
ENSG00000077522	group1889
ENSG00000176945	group1889
ENSG00000175567	group1889
IFI27L2A	group1889
ENSG00000115232	group1889
ENSG00000112640	group1889
ENSG00000120289	group1889
ENSG00000069345	group1890
ENSG00000105321	group1890
ENSG00000168263	group1890
ENSG00000169826	group1890
ENSG00000167978	group1890
ENSG00000065923	group1890
8430436N08RIK	group1890
ENSG00000167081	group1890
ENSG00000116014	group1890
ENSG00000173120	group1890
ENSG00000131746	group1891
2900097C17RIK	group1891
TOX2	group1891
ENSG00000196684	group1891
ENSG00000184434	group1891
ENSG00000137098	group1891
ENSG00000197769	group1891
ENSG00000108395	group1891
ENSG00000198589	group1891
D130020L05RIK	group1891
ENSG00000171428	group1892
ENSG00000143543	group1892
GPR177	group1892
ENSG00000103740	group1892
ZFP507	group1892
VAX1	group1892
LRRC37A3	group1892
ENSG00000112306	group1892
ENSG00000181733	group1892
ENSG00000168502	group1892
ENSG00000163106	group1893
ENSG00000167393	group1893
ENSG00000099864	group1893
9530053H05RIK	group1893
YDD19	group1893
ENSG00000176102	group1893
ENSG00000198003	group1893
ENSG00000130193	group1893
ARHGAP20	group1893
ENSG00000160201	group1893
ENSG00000116824	group1894
ENSG00000204315	group1894
LSM14A	group1894
ENSG00000085514	group1894
ENSG00000170899	group1894
ENSG00000106588	group1894
ENSG00000135744	group1894
ENSG00000106683	group1894
ENSG00000113555	group1894
C5ORF53	group1894
ENSG00000057663	group1895
ENSG00000102753	group1895
ENSG00000111341	group1895
ENSG00000180801	group1895
ENSG00000107223	group1895
LOC674493	group1895
MAK10	group1895
ENSG00000108671	group1895
LOC675735	group1895
ENSG00000204442	group1895
ENSG00000164818	group1896
ENSG00000131724	group1896
ENSG00000173163	group1896
LCA5L	group1896
ENSG00000100852	group1896
ENSG00000168032	group1896
ENSG00000156886	group1896
ENSG00000167807	group1896
RBM20	group1896
MED27	group1896
ENSG00000165816	group1897
ENSG00000141837	group1897
ENSG00000142552	group1897
ENSG00000105245	group1897
MYO5B	group1897
ENSG00000089057	group1897
LOC100047161	group1897
ENSG00000104112	group1897
ZNF625	group1897
ENSG00000184922	group1897
FLJ32063	group1898
ENSG00000171566	group1898
FAM153A	group1898
2610204K14RIK	group1898
ENSG00000120742	group1898
ENSG00000130159	group1898
ENSG00000134461	group1898
LOC572558	group1898
ENSG00000010327	group1898
Z	group1898
ENSG00000167671	group1899
GM4468	group1899
ENSG00000159352	group1899
LOC100046168	group1899
ENSG00000174595	group1899
USP51	group1899
ENSG00000132423	group1899
ENSG00000206290	group1899
ENSG00000159579	group1899
LOC100294362	group1899
ENSG00000152904	group1900
ENSG00000119938	group1900
ENSG00000186153	group1900
GPRIN3	group1900
ENSG00000174600	group1900
ENSG00000116667	group1900
ENSG00000106823	group1900
ENSG00000125445	group1900
ENSG00000129009	group1900
LRRC61	group1900
ENSG00000154330	group1901
ENSG00000153975	group1901
ENSG00000161860	group1901
FAM149B1	group1901
ENSG00000114019	group1901
PCDHGC5	group1901
ENSG00000078674	group1901
ENSG00000185187	group1901
ENSG00000198829	group1901
ENSG00000145526	group1901
RETNLB	group1902
ENSG00000102837	group1902
ENSG00000155966	group1902
SLC5A8	group1902
ENSG00000169583	group1902
ENSG00000135441	group1902
ENSG00000115232	group1902
MARVELD1	group1902
ENSG00000196600	group1902
ENSG00000136935	group1902
ENSG00000184988	group1903
ABHD14A	group1903
ENSG00000123560	group1903
ENSG00000108468	group1903
ENSG00000114738	group1903
CHCHD2	group1903
LOC100294402	group1903
PDE4DI	group1903
ENSG00000096746	group1903
ENSG00000109089	group1903
ENSG00000114200	group1904
ENSG00000185009	group1904
ENSG00000168564	group1904
ENSG00000133812	group1904
ENSG00000167969	group1904
GM4468	group1904
2410087M07RIK	group1904
ENSG00000127616	group1904
ENSG00000197345	group1904
ENSG00000105708	group1904
ENSG00000132549	group1905
LRRC51	group1905
ZFY	group1905
ENSG00000196569	group1905
ENSG00000132541	group1905
ENSG00000124249	group1905
ENSG00000130592	group1905
ENSG00000128833	group1905
ENSG00000134443	group1905
ENSMUSG00000074747	group1905
ENSG00000164535	group1906
MGC87042	group1906
LYSMD4	group1906
ENSG00000138075	group1906
ENSG00000100697	group1906
ENSG00000140678	group1906
ENSG00000178919	group1906
ENSG00000188386	group1906
WHAMML1	group1906
ENSG00000214022	group1906
GM9195	group1907
PABPC4L	group1907
ENSG00000128872	group1907
GM10039	group1907
GOLGA8E	group1907
FAM115A	group1907
ENSG00000102054	group1907
LOC96610	group1907
NEIL1	group1907
GM12936	group1907
RNF207	group1908
LOC219688	group1908
ENSG00000124587	group1908
LOC100291405	group1908
LOC100288105	group1908
ENSG00000114861	group1908
ENSG00000154359	group1908
CTSM	group1908
ENSG00000133612	group1908
ENSG00000176624	group1908
LOC100131262	group1909
PMS2L5	group1909
C12ORF34	group1909
ENSG00000107362	group1909
ENSG00000051341	group1909
ENSG00000125945	group1909
