	n	p
group2097	2.0	0.5471227395928945
group2098	0.0	0.8943638280155705
group2099	2.0	0.5471227395928945
group2100	0.0	0.8943638280155705
group2101	1.0	0.7017143350441536
group2102	0.0	0.8943638280155705
group2103	0.0	0.8943638280155705
group2104	0.0	0.8943638280155705
group2105	0.0	0.8943638280155705
group2106	0.0	0.8943638280155705
group2107	3.0	0.4258671820139901
group2108	0.0	0.8943638280155705
group2109	0.0	0.8943638280155705
group2110	1.0	0.7017143350441536
group2111	1.0	0.7017143350441536
group2112	7.0	0.16126396995637904
group2113	1.0	0.7017143350441536
group2114	1.0	0.7017143350441536
group2115	0.0	0.8943638280155705
group2116	0.0	0.8943638280155705
group2117	0.0	0.8943638280155705
group2118	0.0	0.8943638280155705
group2119	0.0	0.8943638280155705
group2120	0.0	0.8943638280155705
group2121	1.0	0.7017143350441536
group2122	0.0	0.8943638280155705
group2123	0.0	0.8943638280155705
group2124	2.0	0.5471227395928945
group2125	0.0	0.8943638280155705
group2126	0.0	0.8943638280155705
group2127	0.0	0.8943638280155705
group2128	0.0	0.8943638280155705
group2129	0.0	0.8943638280155705
group2130	0.0	0.8943638280155705
group2131	1.0	0.7017143350441536
group2132	0.0	0.8943638280155705
group2133	0.0	0.8943638280155705
group2134	0.0	0.8943638280155705
group2135	1.0	0.7017143350441536
group2136	0.0	0.8943638280155705
group2137	0.0	0.8943638280155705
group2138	0.0	0.8943638280155705
group2139	0.0	0.8943638280155705
group2140	0.0	0.8943638280155705
group2141	0.0	0.8943638280155705
group2142	1.0	0.7017143350441536
group2143	2.0	0.5471227395928945
group2144	0.0	0.8943638280155705
group2145	0.0	0.8943638280155705
group2146	0.0	0.8943638280155705
group2147	0.0	0.8943638280155705
group2148	3.0	0.4258671820139901
group2149	2.0	0.5471227395928945
group2150	0.0	0.8943638280155705
group2151	0.0	0.8943638280155705
group2152	0.0	0.8943638280155705
group2153	0.0	0.8943638280155705
group2154	0.0	0.8943638280155705
group2155	0.0	0.8943638280155705
group2156	0.0	0.8943638280155705
group2157	5.0	0.25575597807662104
group2158	0.0	0.8943638280155705
group2159	1.0	0.7017143350441536
group2160	0.0	0.8943638280155705
group2161	0.0	0.8943638280155705
group2162	0.0	0.8943638280155705
group2163	3.0	0.4258671820139901
group2164	1.0	0.7017143350441536
group2165	0.0	0.8943638280155705
group2166	1.0	0.7017143350441536
group2167	0.0	0.8943638280155705
group2168	9.0	0.10537374861796406
group2169	3.0	0.4258671820139901
group2170	0.0	0.8943638280155705
group2171	0.0	0.8943638280155705
group2172	0.0	0.8943638280155705
group2173	0.0	0.8943638280155705
group2174	0.0	0.8943638280155705
group2175	0.0	0.8943638280155705
group2176	4.0	0.32952710682940456
group2177	0.0	0.8943638280155705
group2178	0.0	0.8943638280155705
group2179	0.0	0.8943638280155705
group2180	3.0	0.4258671820139901
group2181	0.0	0.8943638280155705
group2182	0.0	0.8943638280155705
group2183	1.0	0.7017143350441536
group2184	1.0	0.7017143350441536
group2185	0.0	0.8943638280155705
group2186	0.0	0.8943638280155705
group2187	0.0	0.8943638280155705
group2188	1.0	0.7017143350441536
group2189	1.0	0.7017143350441536
group2190	0.0	0.8943638280155705
group2191	1.0	0.7017143350441536
group2192	0.0	0.8943638280155705
group2193	0.0	0.8943638280155705
group2194	0.0	0.8943638280155705
group2195	1.0	0.7017143350441536
group2196	0.0	0.8943638280155705
group2197	0.0	0.8943638280155705
group2198	0.0	0.8943638280155705
group2199	0.0	0.8943638280155705
group2200	3.0	0.4258671820139901
group2201	4.0	0.32952710682940456
group2202	4.0	0.32952710682940456
group2203	0.0	0.8943638280155705
group2204	0.0	0.8943638280155705
group2205	0.0	0.8943638280155705
group2206	2.0	0.5471227395928945
group2207	0.0	0.8943638280155705
group2208	0.0	0.8943638280155705
group2209	0.0	0.8943638280155705
group2210	4.0	0.32952710682940456
group2211	2.0	0.5471227395928945
group2212	0.0	0.8943638280155705
group2213	0.0	0.8943638280155705
group2214	0.0	0.8943638280155705
group2215	0.0	0.8943638280155705
group2216	2.0	0.5471227395928945
group2217	0.0	0.8943638280155705
group2218	0.0	0.8943638280155705
group2219	0.0	0.8943638280155705
group2220	0.0	0.8943638280155705
group2221	0.0	0.8943638280155705
group2222	0.0	0.8943638280155705
group2223	1.0	0.7017143350441536
group2224	0.0	0.8943638280155705
group2225	1.0	0.7017143350441536
group2226	0.0	0.8943638280155705
group2227	3.0	0.4258671820139901
group2228	0.0	0.8943638280155705
group2229	0.0	0.8943638280155705
group2230	0.0	0.8943638280155705
group2231	0.0	0.8943638280155705
group2232	1.0	0.7017143350441536
group2233	0.0	0.8943638280155705
group2234	1.0	0.7017143350441536
group2235	0.0	0.8943638280155705
group2236	0.0	0.8943638280155705
group2237	0.0	0.8943638280155705
group2238	0.0	0.8943638280155705
group2239	0.0	0.8943638280155705
group2240	1.0	0.7017143350441536
group2241	0.0	0.8943638280155705
group2242	0.0	0.8943638280155705
group2243	0.0	0.8943638280155705
group2244	0.0	0.8943638280155705
group2245	0.0	0.8943638280155705
group2246	0.0	0.8943638280155705
group2247	0.0	0.8943638280155705
group2248	0.0	0.8943638280155705
group2249	0.0	0.8943638280155705
group2250	5.0	0.25575597807662104
group2251	1.0	0.7017143350441536
group2252	2.0	0.5471227395928945
group2253	0.0	0.8943638280155705
group2254	0.0	0.8943638280155705
group2255	5.0	0.25575597807662104
group2256	8.0	0.12980346228683307
group2257	0.0	0.8943638280155705
group2258	0.0	0.8943638280155705
group2259	0.0	0.8943638280155705
group2260	0.0	0.8943638280155705
group2261	0.0	0.8943638280155705
group2262	1.0	0.7017143350441536
group2263	1.0	0.7017143350441536
group2264	0.0	0.8943638280155705
group2265	0.0	0.8943638280155705
group2266	0.0	0.8943638280155705
group2267	0.0	0.8943638280155705
group2268	0.0	0.8943638280155705
group2269	0.0	0.8943638280155705
group2270	0.0	0.8943638280155705
group2271	1.0	0.7017143350441536
group2272	0.0	0.8943638280155705
group2273	0.0	0.8943638280155705
group2274	0.0	0.8943638280155705
group2275	0.0	0.8943638280155705
group2276	0.0	0.8943638280155705
group2277	22.0	0.004858877338071423
group2278	0.0	0.8943638280155705
group2279	1.0	0.7017143350441536
group2280	0.0	0.8943638280155705
group2281	0.0	0.8943638280155705
group2282	3.0	0.4258671820139901
group2283	1.0	0.7017143350441536
group2284	0.0	0.8943638280155705
group2285	0.0	0.8943638280155705
group2286	1.0	0.7017143350441536
group2287	0.0	0.8943638280155705
group2288	0.0	0.8943638280155705
group2289	0.0	0.8943638280155705
group2290	0.0	0.8943638280155705
group2291	0.0	0.8943638280155705
group2292	0.0	0.8943638280155705
group2293	0.0	0.8943638280155705
group2294	0.0	0.8943638280155705
group2295	0.0	0.8943638280155705
group2296	1.0	0.7017143350441536
group2297	0.0	0.8943638280155705
group2298	0.0	0.8943638280155705
group2299	0.0	0.8943638280155705
group2300	1.0	0.7017143350441536
group2301	3.0	0.4258671820139901
group2302	0.0	0.8943638280155705
group2303	0.0	0.8943638280155705
group2304	0.0	0.8943638280155705
group2305	0.0	0.8943638280155705
group2306	2.0	0.5471227395928945
group2307	0.0	0.8943638280155705
group2308	0.0	0.8943638280155705
group2309	1.0	0.7017143350441536
group2310	0.0	0.8943638280155705
group2311	1.0	0.7017143350441536
group2312	1.0	0.7017143350441536
group2313	0.0	0.8943638280155705
group2314	0.0	0.8943638280155705
group2315	3.0	0.4258671820139901
group2316	0.0	0.8943638280155705
group2317	1.0	0.7017143350441536
group2318	0.0	0.8943638280155705
group2319	0.0	0.8943638280155705
group2320	11.0	0.07226361688422142
group2321	0.0	0.8943638280155705
group2322	1.0	0.7017143350441536
group2323	0.0	0.8943638280155705
group2324	0.0	0.8943638280155705
group2325	0.0	0.8943638280155705
group2326	0.0	0.8943638280155705
group2327	1.0	0.7017143350441536
group2328	0.0	0.8943638280155705
group2329	0.0	0.8943638280155705
group2330	2.0	0.5471227395928945
group2331	11.0	0.07226361688422142
group2332	0.0	0.8943638280155705
group2333	0.0	0.8943638280155705
group2334	2.0	0.5471227395928945
group2335	0.0	0.8943638280155705
group2336	0.0	0.8943638280155705
group2337	3.0	0.4258671820139901
group2338	0.0	0.8943638280155705
group2339	0.0	0.8943638280155705
group2340	1.0	0.7017143350441536
group2341	0.0	0.8943638280155705
group2342	0.0	0.8943638280155705
group2343	0.0	0.8943638280155705
group2344	0.0	0.8943638280155705
group2345	0.0	0.8943638280155705
group2346	0.0	0.8943638280155705
group2347	4.0	0.32952710682940456
group2348	1.0	0.7017143350441536
group2349	0.0	0.8943638280155705
group2350	6.0	0.20153186068551318
group2351	2.0	0.5471227395928945
group2352	0.0	0.8943638280155705
group2353	0.0	0.8943638280155705
group2354	0.0	0.8943638280155705
group2355	0.0	0.8943638280155705
group2356	6.0	0.20153186068551318
group2357	0.0	0.8943638280155705
group2358	0.0	0.8943638280155705
group2359	4.0	0.32952710682940456
group2360	3.0	0.4258671820139901
group2361	0.0	0.8943638280155705
group2362	0.0	0.8943638280155705
group2363	4.0	0.32952710682940456
group2364	0.0	0.8943638280155705
group2365	0.0	0.8943638280155705
group2366	0.0	0.8943638280155705
group2367	13.0	0.04796091914207322
group2368	0.0	0.8943638280155705
group2369	1.0	0.7017143350441536
group2370	2.0	0.5471227395928945
group2371	0.0	0.8943638280155705
group2372	0.0	0.8943638280155705
group2373	2.0	0.5471227395928945
group2374	0.0	0.8943638280155705
group2375	1.0	0.7017143350441536
group2376	0.0	0.8943638280155705
group2377	0.0	0.8943638280155705
group2378	4.0	0.32952710682940456
group2379	1.0	0.7017143350441536
group2380	1.0	0.7017143350441536
group2381	0.0	0.8943638280155705
group2382	0.0	0.8943638280155705
group2383	4.0	0.32952710682940456
group2384	2.0	0.5471227395928945
group2385	0.0	0.8943638280155705
group2386	2.0	0.5471227395928945
group2387	2.0	0.5471227395928945
group2388	0.0	0.8943638280155705
group2389	0.0	0.8943638280155705
group2390	0.0	0.8943638280155705
group2391	0.0	0.8943638280155705
group2392	0.0	0.8943638280155705
group2393	2.0	0.5471227395928945
group2394	0.0	0.8943638280155705
group2395	0.0	0.8943638280155705
group2396	1.0	0.7017143350441536
group2397	24.0	0.002769624505519211
group2398	0.0	0.8943638280155705
group2399	0.0	0.8943638280155705
group2400	0.0	0.8943638280155705
group2401	0.0	0.8943638280155705
group2402	10.0	0.0872803640284516
group2403	0.0	0.8943638280155705
group2404	0.0	0.8943638280155705
group2405	0.0	0.8943638280155705
group2406	0.0	0.8943638280155705
group2407	0.0	0.8943638280155705
group2408	11.0	0.07226361688422142
group2409	0.0	0.8943638280155705
group2410	6.0	0.20153186068551318
group2411	0.0	0.8943638280155705
group2412	0.0	0.8943638280155705
group2413	0.0	0.8943638280155705
group2414	0.0	0.8943638280155705
group2415	0.0	0.8943638280155705
group2416	0.0	0.8943638280155705
group2417	0.0	0.8943638280155705
group2418	1.0	0.7017143350441536
group2419	0.0	0.8943638280155705
group2420	0.0	0.8943638280155705
group2421	0.0	0.8943638280155705
group2422	0.0	0.8943638280155705
group2423	0.0	0.8943638280155705
group2424	0.0	0.8943638280155705
group2425	1.0	0.7017143350441536
group2426	0.0	0.8943638280155705
group2427	0.0	0.8943638280155705
group2428	0.0	0.8943638280155705
group2429	0.0	0.8943638280155705
group2430	3.0	0.4258671820139901
group2431	0.0	0.8943638280155705
group2432	4.0	0.32952710682940456
group2433	0.0	0.8943638280155705
group2434	0.0	0.8943638280155705
group2435	0.0	0.8943638280155705
group2436	2.0	0.5471227395928945
group2437	0.0	0.8943638280155705
group2438	3.0	0.4258671820139901
group2439	0.0	0.8943638280155705
group2440	0.0	0.8943638280155705
group2441	0.0	0.8943638280155705
group2442	0.0	0.8943638280155705
group2443	0.0	0.8943638280155705
group2444	0.0	0.8943638280155705
group2445	1.0	0.7017143350441536
group2446	1.0	0.7017143350441536
group2447	0.0	0.8943638280155705
group2448	1.0	0.7017143350441536
group2449	0.0	0.8943638280155705
group2450	0.0	0.8943638280155705
group2451	1.0	0.7017143350441536
group2452	0.0	0.8943638280155705
group2453	0.0	0.8943638280155705
group2454	4.0	0.32952710682940456
group2455	0.0	0.8943638280155705
group2456	0.0	0.8943638280155705
group2457	1.0	0.7017143350441536
group2458	0.0	0.8943638280155705
group2459	0.0	0.8943638280155705
group2460	0.0	0.8943638280155705
group2461	0.0	0.8943638280155705
group2462	0.0	0.8943638280155705
group2463	0.0	0.8943638280155705
group2464	0.0	0.8943638280155705
group2465	1.0	0.7017143350441536
group2466	0.0	0.8943638280155705
group2467	0.0	0.8943638280155705
group2468	0.0	0.8943638280155705
group2469	0.0	0.8943638280155705
group2470	0.0	0.8943638280155705
group2471	0.0	0.8943638280155705
group2472	0.0	0.8943638280155705
group2473	2.0	0.5471227395928945
group2474	1.0	0.7017143350441536
group2475	0.0	0.8943638280155705
group2476	0.0	0.8943638280155705
group2477	1.0	0.7017143350441536
group2478	0.0	0.8943638280155705
group2479	0.0	0.8943638280155705
group2480	0.0	0.8943638280155705
group2481	1.0	0.7017143350441536
group2482	0.0	0.8943638280155705
group2483	0.0	0.8943638280155705
group2484	0.0	0.8943638280155705
group2485	0.0	0.8943638280155705
group2486	0.0	0.8943638280155705
group2487	0.0	0.8943638280155705
group2488	3.0	0.4258671820139901
group2489	0.0	0.8943638280155705
group2490	4.0	0.32952710682940456
group2491	0.0	0.8943638280155705
group2492	0.0	0.8943638280155705
group2493	0.0	0.8943638280155705
group2494	0.0	0.8943638280155705
group2495	7.0	0.16126396995637904
group2496	3.0	0.4258671820139901
group2497	0.0	0.8943638280155705
group2498	0.0	0.8943638280155705
group2499	0.0	0.8943638280155705
group2500	0.0	0.8943638280155705
group2501	0.0	0.8943638280155705
group2502	0.0	0.8943638280155705
group2503	1.0	0.7017143350441536
group2504	0.0	0.8943638280155705
group2505	0.0	0.8943638280155705
group2506	0.0	0.8943638280155705
group2507	1.0	0.7017143350441536
group2508	2.0	0.5471227395928945
group2509	1.0	0.7017143350441536
group2510	0.0	0.8943638280155705
group2511	0.0	0.8943638280155705
group2512	1.0	0.7017143350441536
group2513	1.0	0.7017143350441536
group2514	3.0	0.4258671820139901
group2515	0.0	0.8943638280155705
group2516	1.0	0.7017143350441536
group2517	1.0	0.7017143350441536
group2518	0.0	0.8943638280155705
group2519	0.0	0.8943638280155705
group2520	0.0	0.8943638280155705
group2521	0.0	0.8943638280155705
group2522	9.0	0.10537374861796406
group2523	0.0	0.8943638280155705
group2524	9.0	0.10537374861796406
group2525	0.0	0.8943638280155705
group2526	0.0	0.8943638280155705
group2527	0.0	0.8943638280155705
group2528	7.0	0.16126396995637904
group2529	0.0	0.8943638280155705
group2530	0.0	0.8943638280155705
group2531	0.0	0.8943638280155705
group2532	0.0	0.8943638280155705
group2533	0.0	0.8943638280155705
group2534	0.0	0.8943638280155705
group2535	19.0	0.011577833935082542
group2536	0.0	0.8943638280155705
group2537	10.0	0.0872803640284516
group2538	5.0	0.25575597807662104
group2539	0.0	0.8943638280155705
group2540	2.0	0.5471227395928945
group2541	0.0	0.8943638280155705
group2542	2.0	0.5471227395928945
group2543	0.0	0.8943638280155705
group2544	3.0	0.4258671820139901
group2545	0.0	0.8943638280155705
group2546	16.0	0.02403842447189042
group2547	0.0	0.8943638280155705
group2548	0.0	0.8943638280155705
group2549	0.0	0.8943638280155705
group2550	0.0	0.8943638280155705
group2551	0.0	0.8943638280155705
group2552	1.0	0.7017143350441536
group2553	0.0	0.8943638280155705
group2554	0.0	0.8943638280155705
group2555	0.0	0.8943638280155705
group2556	3.0	0.4258671820139901
group2557	0.0	0.8943638280155705
group2558	1.0	0.7017143350441536
group2559	0.0	0.8943638280155705
group2560	0.0	0.8943638280155705
group2561	0.0	0.8943638280155705
group2562	1.0	0.7017143350441536
group2563	0.0	0.8943638280155705
group2564	0.0	0.8943638280155705
group2565	0.0	0.8943638280155705
group2566	0.0	0.8943638280155705
group2567	0.0	0.8943638280155705
group2568	0.0	0.8943638280155705
group2569	1.0	0.7017143350441536
group2570	1.0	0.7017143350441536
group2571	0.0	0.8943638280155705
group2572	0.0	0.8943638280155705
group2573	0.0	0.8943638280155705
group2574	0.0	0.8943638280155705
group2575	0.0	0.8943638280155705
group2576	0.0	0.8943638280155705
group2577	0.0	0.8943638280155705
group2578	0.0	0.8943638280155705
group2579	0.0	0.8943638280155705
group2580	0.0	0.8943638280155705
group2581	0.0	0.8943638280155705
group2582	0.0	0.8943638280155705
group2583	0.0	0.8943638280155705
group2584	2.0	0.5471227395928945
group2585	0.0	0.8943638280155705
group2586	0.0	0.8943638280155705
group2587	0.0	0.8943638280155705
group2588	0.0	0.8943638280155705
group2589	0.0	0.8943638280155705
group2590	0.0	0.8943638280155705
group2591	0.0	0.8943638280155705
group2592	0.0	0.8943638280155705
group2593	0.0	0.8943638280155705
group2594	7.0	0.16126396995637904
group2595	1.0	0.7017143350441536
group2596	0.0	0.8943638280155705
group2597	0.0	0.8943638280155705
group2598	0.0	0.8943638280155705
group2599	2.0	0.5471227395928945
group2600	6.0	0.20153186068551318
group2601	4.0	0.32952710682940456
group2602	0.0	0.8943638280155705
group2603	0.0	0.8943638280155705
group2604	5.0	0.25575597807662104
group2605	0.0	0.8943638280155705
group2606	3.0	0.4258671820139901
group2607	1.0	0.7017143350441536
group2608	2.0	0.5471227395928945
group2609	0.0	0.8943638280155705
group2610	0.0	0.8943638280155705
group2611	3.0	0.4258671820139901
group2612	0.0	0.8943638280155705
group2613	0.0	0.8943638280155705
group2614	0.0	0.8943638280155705
group2615	4.0	0.32952710682940456
group2616	0.0	0.8943638280155705
group2617	0.0	0.8943638280155705
group2618	2.0	0.5471227395928945
group2619	1.0	0.7017143350441536
group2620	0.0	0.8943638280155705
group2621	0.0	0.8943638280155705
group2622	2.0	0.5471227395928945
group2623	0.0	0.8943638280155705
group2624	2.0	0.5471227395928945
group2625	1.0	0.7017143350441536
group2626	0.0	0.8943638280155705
group2627	0.0	0.8943638280155705
group2628	0.0	0.8943638280155705
group2629	0.0	0.8943638280155705
group2630	1.0	0.7017143350441536
group2631	2.0	0.5471227395928945
group2632	1.0	0.7017143350441536
group2633	0.0	0.8943638280155705
group2634	1.0	0.7017143350441536
group2635	0.0	0.8943638280155705
group2636	0.0	0.8943638280155705
group2637	0.0	0.8943638280155705
group2638	0.0	0.8943638280155705
group2639	1.0	0.7017143350441536
group2640	0.0	0.8943638280155705
group2641	0.0	0.8943638280155705
group2642	0.0	0.8943638280155705
group2643	0.0	0.8943638280155705
group2644	0.0	0.8943638280155705
group2645	0.0	0.8943638280155705
group2646	0.0	0.8943638280155705
group2647	1.0	0.7017143350441536
group2648	0.0	0.8943638280155705
group2649	0.0	0.8943638280155705
group2650	0.0	0.8943638280155705
group2651	0.0	0.8943638280155705
group2652	0.0	0.8943638280155705
group2653	1.0	0.7017143350441536
group2654	0.0	0.8943638280155705
group2655	0.0	0.8943638280155705
group2656	0.0	0.8943638280155705
group2657	0.0	0.8943638280155705
group2658	0.0	0.8943638280155705
group2659	0.0	0.8943638280155705
group2660	0.0	0.8943638280155705
group2661	2.0	0.5471227395928945
group2662	4.0	0.32952710682940456
group2663	0.0	0.8943638280155705
group2664	0.0	0.8943638280155705
group2665	0.0	0.8943638280155705
group2666	0.0	0.8943638280155705
group2667	0.0	0.8943638280155705
group2668	0.0	0.8943638280155705
group2669	2.0	0.5471227395928945
group2670	0.0	0.8943638280155705
group2671	1.0	0.7017143350441536
group2672	4.0	0.32952710682940456
group2673	12.0	0.05912239658574735
group2674	0.0	0.8943638280155705
group2675	3.0	0.4258671820139901
group2676	12.0	0.05912239658574735
group2677	0.0	0.8943638280155705
group2678	0.0	0.8943638280155705
group2679	0.0	0.8943638280155705
group2680	0.0	0.8943638280155705
group2681	3.0	0.4258671820139901
group2682	0.0	0.8943638280155705
group2683	0.0	0.8943638280155705
group2684	0.0	0.8943638280155705
group2685	2.0	0.5471227395928945
group2686	2.0	0.5471227395928945
group2687	0.0	0.8943638280155705
group2688	2.0	0.5471227395928945
group2689	0.0	0.8943638280155705
group2690	1.0	0.7017143350441536
group2691	0.0	0.8943638280155705
group2692	0.0	0.8943638280155705
group2693	0.0	0.8943638280155705
group2694	0.0	0.8943638280155705
group2695	0.0	0.8943638280155705
group2696	0.0	0.8943638280155705
group2697	0.0	0.8943638280155705
group2698	0.0	0.8943638280155705
group2699	0.0	0.8943638280155705
group2700	0.0	0.8943638280155705
group2701	1.0	0.7017143350441536
group2702	0.0	0.8943638280155705
group2703	0.0	0.8943638280155705
group2704	0.0	0.8943638280155705
group2705	6.0	0.20153186068551318
group2706	0.0	0.8943638280155705
group2707	1.0	0.7017143350441536
group2708	0.0	0.8943638280155705
group2709	7.0	0.16126396995637904
group2710	0.0	0.8943638280155705
group2711	0.0	0.8943638280155705
group2712	2.0	0.5471227395928945
group2713	0.0	0.8943638280155705
group2714	0.0	0.8943638280155705
group2715	0.0	0.8943638280155705
group2716	0.0	0.8943638280155705
group2717	8.0	0.12980346228683307
group2718	0.0	0.8943638280155705
group2719	0.0	0.8943638280155705
group2720	0.0	0.8943638280155705
group2721	0.0	0.8943638280155705
group2722	2.0	0.5471227395928945
group2723	0.0	0.8943638280155705
group2724	0.0	0.8943638280155705
group2725	0.0	0.8943638280155705
group2726	0.0	0.8943638280155705
group2727	0.0	0.8943638280155705
group2728	0.0	0.8943638280155705
group2729	1.0	0.7017143350441536
group2730	0.0	0.8943638280155705
group2731	0.0	0.8943638280155705
group2732	7.0	0.16126396995637904
group2733	0.0	0.8943638280155705
group2734	0.0	0.8943638280155705
group2735	0.0	0.8943638280155705
group2736	0.0	0.8943638280155705
group2737	0.0	0.8943638280155705
group2738	7.0	0.16126396995637904
group2739	0.0	0.8943638280155705
group2740	5.0	0.25575597807662104
group2741	0.0	0.8943638280155705
group2742	6.0	0.20153186068551318
group2743	0.0	0.8943638280155705
group2744	3.0	0.4258671820139901
group2745	0.0	0.8943638280155705
group2746	0.0	0.8943638280155705
group2747	0.0	0.8943638280155705
group2748	0.0	0.8943638280155705
group2749	0.0	0.8943638280155705
group2750	0.0	0.8943638280155705
group2751	0.0	0.8943638280155705
group2752	1.0	0.7017143350441536
group2753	0.0	0.8943638280155705
group2754	0.0	0.8943638280155705
group2755	0.0	0.8943638280155705
group2756	0.0	0.8943638280155705
group2757	3.0	0.4258671820139901
group2758	1.0	0.7017143350441536
group2759	0.0	0.8943638280155705
group2760	0.0	0.8943638280155705
group2761	0.0	0.8943638280155705
group2762	0.0	0.8943638280155705
group2763	0.0	0.8943638280155705
group2764	0.0	0.8943638280155705
group2765	0.0	0.8943638280155705
group2766	2.0	0.5471227395928945
group2767	0.0	0.8943638280155705
group2768	0.0	0.8943638280155705
group2769	0.0	0.8943638280155705
group2770	0.0	0.8943638280155705
group2771	0.0	0.8943638280155705
group2772	0.0	0.8943638280155705
group2773	19.0	0.011577833935082542
group2774	0.0	0.8943638280155705
group2775	3.0	0.4258671820139901
group2776	0.0	0.8943638280155705
group2777	9.0	0.10537374861796406
group2778	0.0	0.8943638280155705
group2779	0.0	0.8943638280155705
group2780	0.0	0.8943638280155705
group2781	0.0	0.8943638280155705
group2782	0.0	0.8943638280155705
group2783	2.0	0.5471227395928945
group2784	1.0	0.7017143350441536
group2785	0.0	0.8943638280155705
group2786	0.0	0.8943638280155705
group2787	2.0	0.5471227395928945
group2788	1.0	0.7017143350441536
group2789	2.0	0.5471227395928945
group2790	1.0	0.7017143350441536
group2791	1.0	0.7017143350441536
group2792	3.0	0.4258671820139901
group2793	5.0	0.25575597807662104
group2794	0.0	0.8943638280155705
group2795	19.0	0.011577833935082542
group2796	1.0	0.7017143350441536
group2797	0.0	0.8943638280155705
group2798	0.0	0.8943638280155705
group2799	0.0	0.8943638280155705
group2800	0.0	0.8943638280155705
group2801	0.0	0.8943638280155705
group2802	0.0	0.8943638280155705
group2803	0.0	0.8943638280155705
group2804	1.0	0.7017143350441536
group2805	0.0	0.8943638280155705
group2806	3.0	0.4258671820139901
group2807	0.0	0.8943638280155705
group2808	0.0	0.8943638280155705
group2809	1.0	0.7017143350441536
group2810	0.0	0.8943638280155705
group2811	6.0	0.20153186068551318
group2812	2.0	0.5471227395928945
group2813	0.0	0.8943638280155705
group2814	0.0	0.8943638280155705
group2815	2.0	0.5471227395928945
group2816	0.0	0.8943638280155705
group2817	0.0	0.8943638280155705
group2818	0.0	0.8943638280155705
group2819	0.0	0.8943638280155705
group2820	0.0	0.8943638280155705
group2821	0.0	0.8943638280155705
group2822	6.0	0.20153186068551318
group2823	9.0	0.10537374861796406
group2824	0.0	0.8943638280155705
group2825	0.0	0.8943638280155705
group2826	3.0	0.4258671820139901
group2827	1.0	0.7017143350441536
group2828	0.0	0.8943638280155705
group2829	0.0	0.8943638280155705
group2830	0.0	0.8943638280155705
group2831	0.0	0.8943638280155705
group2832	0.0	0.8943638280155705
group2833	0.0	0.8943638280155705
group2834	1.0	0.7017143350441536
group2835	0.0	0.8943638280155705
group2836	0.0	0.8943638280155705
group2837	4.0	0.32952710682940456
group2838	13.0	0.04796091914207322
group2839	0.0	0.8943638280155705
group2840	1.0	0.7017143350441536
group2841	0.0	0.8943638280155705
group2842	1.0	0.7017143350441536
group2843	1.0	0.7017143350441536
group2844	0.0	0.8943638280155705
group2845	0.0	0.8943638280155705
group2846	2.0	0.5471227395928945
group2847	7.0	0.16126396995637904
group2848	0.0	0.8943638280155705
group2849	0.0	0.8943638280155705
group2850	0.0	0.8943638280155705
group2851	7.0	0.16126396995637904
group2852	0.0	0.8943638280155705
group2853	0.0	0.8943638280155705
group2854	5.0	0.25575597807662104
group2855	0.0	0.8943638280155705
group2856	3.0	0.4258671820139901
group2857	1.0	0.7017143350441536
group2858	6.0	0.20153186068551318
group2859	0.0	0.8943638280155705
group2860	0.0	0.8943638280155705
group2861	0.0	0.8943638280155705
group2862	1.0	0.7017143350441536
group2863	1.0	0.7017143350441536
group2864	0.0	0.8943638280155705
group2865	0.0	0.8943638280155705
group2866	1.0	0.7017143350441536
group2867	0.0	0.8943638280155705
group2868	1.0	0.7017143350441536
group2869	0.0	0.8943638280155705
group2870	0.0	0.8943638280155705
group2871	0.0	0.8943638280155705
group2872	0.0	0.8943638280155705
group2873	0.0	0.8943638280155705
group2874	0.0	0.8943638280155705
group2875	0.0	0.8943638280155705
group2876	2.0	0.5471227395928945
group2877	0.0	0.8943638280155705
group2878	0.0	0.8943638280155705
group2879	1.0	0.7017143350441536
group2880	0.0	0.8943638280155705
group2881	0.0	0.8943638280155705
group2882	0.0	0.8943638280155705
group2883	3.0	0.4258671820139901
group2884	1.0	0.7017143350441536
group2885	0.0	0.8943638280155705
group2886	11.0	0.07226361688422142
group2887	0.0	0.8943638280155705
group2888	0.0	0.8943638280155705
group2889	3.0	0.4258671820139901
group2890	0.0	0.8943638280155705
group2891	0.0	0.8943638280155705
group2892	0.0	0.8943638280155705
group2893	0.0	0.8943638280155705
group2894	0.0	0.8943638280155705
group2895	1.0	0.7017143350441536
group2896	17.0	0.019075966216467653
group2897	0.0	0.8943638280155705
group2898	4.0	0.32952710682940456
group2899	0.0	0.8943638280155705
group2900	0.0	0.8943638280155705
group2901	0.0	0.8943638280155705
group2902	0.0	0.8943638280155705
group2903	1.0	0.7017143350441536
group2904	0.0	0.8943638280155705
group2905	0.0	0.8943638280155705
group2906	0.0	0.8943638280155705
group2907	0.0	0.8943638280155705
group2908	0.0	0.8943638280155705
group2909	0.0	0.8943638280155705
group2910	0.0	0.8943638280155705
group2911	0.0	0.8943638280155705
group2912	0.0	0.8943638280155705
group2913	4.0	0.32952710682940456
group2914	4.0	0.32952710682940456
group2915	0.0	0.8943638280155705
group2916	0.0	0.8943638280155705
group2917	0.0	0.8943638280155705
group2918	0.0	0.8943638280155705
group2919	0.0	0.8943638280155705
