	n	p
group1417	5.0	0.5233137832430015
group1418	0.0	0.9468325625459568
group1419	5.0	0.5233137832430015
group1420	1.0	0.8443412602201559
group1421	3.0	0.6673870832875023
group1422	11.0	0.24017069866795293
group1423	0.0	0.9468325625459568
group1424	1.0	0.8443412602201559
group1425	2.0	0.7512491363337744
group1426	1.0	0.8443412602201559
group1427	0.0	0.9468325625459568
group1428	0.0	0.9468325625459568
group1429	0.0	0.9468325625459568
group1430	0.0	0.9468325625459568
group1431	0.0	0.9468325625459568
group1432	0.0	0.9468325625459568
group1433	16.0	0.12473499676968136
group1434	0.0	0.9468325625459568
group1435	4.0	0.5915711647410568
group1436	0.0	0.9468325625459568
group1437	1.0	0.8443412602201559
group1438	0.0	0.9468325625459568
group1439	2.0	0.7512491363337744
group1440	5.0	0.5233137832430015
group1441	0.0	0.9468325625459568
group1442	0.0	0.9468325625459568
group1443	5.0	0.5233137832430015
group1444	1.0	0.8443412602201559
group1445	42.0	0.0025684372548770507
group1446	5.0	0.5233137832430015
group1447	2.0	0.7512491363337744
group1448	0.0	0.9468325625459568
group1449	0.0	0.9468325625459568
group1450	4.0	0.5915711647410568
group1451	0.0	0.9468325625459568
group1452	1.0	0.8443412602201559
group1453	2.0	0.7512491363337744
group1454	0.0	0.9468325625459568
group1455	5.0	0.5233137832430015
group1456	1.0	0.8443412602201559
group1457	0.0	0.9468325625459568
group1458	2.0	0.7512491363337744
group1459	4.0	0.5915711647410568
group1460	4.0	0.5915711647410568
group1461	0.0	0.9468325625459568
group1462	8.0	0.3569342822366126
group1463	0.0	0.9468325625459568
group1464	0.0	0.9468325625459568
group1465	4.0	0.5915711647410568
group1466	0.0	0.9468325625459568
group1467	2.0	0.7512491363337744
group1468	15.0	0.14237348814712353
group1469	3.0	0.6673870832875023
group1470	6.0	0.46146120387649664
group1471	7.0	0.40629928352729233
group1472	0.0	0.9468325625459568
group1473	0.0	0.9468325625459568
group1474	2.0	0.7512491363337744
group1475	3.0	0.6673870832875023
group1476	0.0	0.9468325625459568
group1477	2.0	0.7512491363337744
group1478	0.0	0.9468325625459568
group1479	1.0	0.8443412602201559
group1480	1.0	0.8443412602201559
group1481	1.0	0.8443412602201559
group1482	4.0	0.5915711647410568
group1483	34.0	0.009769470128121632
group1484	0.0	0.9468325625459568
group1485	0.0	0.9468325625459568
group1486	1.0	0.8443412602201559
group1487	0.0	0.9468325625459568
group1488	4.0	0.5915711647410568
group1489	1.0	0.8443412602201559
group1490	0.0	0.9468325625459568
group1491	1.0	0.8443412602201559
group1492	1.0	0.8443412602201559
group1493	0.0	0.9468325625459568
group1494	5.0	0.5233137832430015
group1495	0.0	0.9468325625459568
group1496	2.0	0.7512491363337744
group1497	1.0	0.8443412602201559
group1498	42.0	0.0025684372548770507
group1499	18.0	0.0958544120619827
group1500	11.0	0.24017069866795293
group1501	2.0	0.7512491363337744
group1502	3.0	0.6673870832875023
group1503	0.0	0.9468325625459568
group1504	2.0	0.7512491363337744
group1505	2.0	0.7512491363337744
group1506	1.0	0.8443412602201559
group1507	0.0	0.9468325625459568
group1508	1.0	0.8443412602201559
group1509	1.0	0.8443412602201559
group1510	4.0	0.5915711647410568
group1511	2.0	0.7512491363337744
group1512	0.0	0.9468325625459568
group1513	0.0	0.9468325625459568
group1514	1.0	0.8443412602201559
group1515	15.0	0.14237348814712353
group1516	0.0	0.9468325625459568
group1517	0.0	0.9468325625459568
group1518	0.0	0.9468325625459568
group1519	0.0	0.9468325625459568
group1520	0.0	0.9468325625459568
group1521	0.0	0.9468325625459568
group1522	0.0	0.9468325625459568
group1523	2.0	0.7512491363337744
group1524	8.0	0.3569342822366126
group1525	1.0	0.8443412602201559
group1526	0.0	0.9468325625459568
group1527	0.0	0.9468325625459568
group1528	3.0	0.6673870832875023
group1529	2.0	0.7512491363337744
group1530	0.0	0.9468325625459568
group1531	0.0	0.9468325625459568
group1532	0.0	0.9468325625459568
group1533	13.0	0.184932585819308
group1534	8.0	0.3569342822366126
group1535	0.0	0.9468325625459568
group1536	16.0	0.12473499676968136
group1537	5.0	0.5233137832430015
group1538	0.0	0.9468325625459568
group1539	5.0	0.5233137832430015
group1540	2.0	0.7512491363337744
group1541	2.0	0.7512491363337744
group1542	2.0	0.7512491363337744
group1543	10.0	0.27386886149409484
group1544	5.0	0.5233137832430015
group1545	3.0	0.6673870832875023
group1546	0.0	0.9468325625459568
group1547	0.0	0.9468325625459568
group1548	2.0	0.7512491363337744
group1549	4.0	0.5915711647410568
group1550	5.0	0.5233137832430015
group1551	0.0	0.9468325625459568
group1552	13.0	0.184932585819308
group1553	0.0	0.9468325625459568
group1554	8.0	0.3569342822366126
group1555	0.0	0.9468325625459568
group1556	0.0	0.9468325625459568
group1557	0.0	0.9468325625459568
group1558	2.0	0.7512491363337744
group1559	6.0	0.46146120387649664
group1560	7.0	0.40629928352729233
group1561	16.0	0.12473499676968136
group1562	1.0	0.8443412602201559
group1563	3.0	0.6673870832875023
group1564	3.0	0.6673870832875023
group1565	1.0	0.8443412602201559
group1566	0.0	0.9468325625459568
group1567	0.0	0.9468325625459568
group1568	0.0	0.9468325625459568
group1569	0.0	0.9468325625459568
group1570	0.0	0.9468325625459568
group1571	1.0	0.8443412602201559
group1572	18.0	0.0958544120619827
group1573	2.0	0.7512491363337744
group1574	5.0	0.5233137832430015
group1575	0.0	0.9468325625459568
group1576	6.0	0.46146120387649664
group1577	0.0	0.9468325625459568
group1578	11.0	0.24017069866795293
group1579	5.0	0.5233137832430015
group1580	0.0	0.9468325625459568
group1581	0.0	0.9468325625459568
group1582	3.0	0.6673870832875023
group1583	0.0	0.9468325625459568
group1584	2.0	0.7512491363337744
group1585	0.0	0.9468325625459568
group1586	6.0	0.46146120387649664
group1587	0.0	0.9468325625459568
group1588	3.0	0.6673870832875023
group1589	0.0	0.9468325625459568
group1590	3.0	0.6673870832875023
group1591	1.0	0.8443412602201559
group1592	0.0	0.9468325625459568
group1593	1.0	0.8443412602201559
group1594	0.0	0.9468325625459568
group1595	4.0	0.5915711647410568
group1596	0.0	0.9468325625459568
group1597	1.0	0.8443412602201559
group1598	0.0	0.9468325625459568
group1599	9.0	0.3126147340928595
group1600	2.0	0.7512491363337744
group1601	0.0	0.9468325625459568
group1602	0.0	0.9468325625459568
group1603	5.0	0.5233137832430015
group1604	0.0	0.9468325625459568
group1605	0.0	0.9468325625459568
group1606	1.0	0.8443412602201559
group1607	5.0	0.5233137832430015
group1608	9.0	0.3126147340928595
group1609	1.0	0.8443412602201559
group1610	3.0	0.6673870832875023
group1611	0.0	0.9468325625459568
group1612	0.0	0.9468325625459568
group1613	1.0	0.8443412602201559
group1614	0.0	0.9468325625459568
group1615	1.0	0.8443412602201559
group1616	14.0	0.16232380099836197
group1617	7.0	0.40629928352729233
group1618	1.0	0.8443412602201559
group1619	0.0	0.9468325625459568
group1620	13.0	0.184932585819308
group1621	2.0	0.7512491363337744
group1622	26.0	0.03416553044902578
group1623	1.0	0.8443412602201559
group1624	3.0	0.6673870832875023
group1625	5.0	0.5233137832430015
group1626	0.0	0.9468325625459568
group1627	0.0	0.9468325625459568
group1628	5.0	0.5233137832430015
group1629	13.0	0.184932585819308
group1630	2.0	0.7512491363337744
group1631	0.0	0.9468325625459568
group1632	3.0	0.6673870832875023
group1633	2.0	0.7512491363337744
group1634	0.0	0.9468325625459568
group1635	0.0	0.9468325625459568
group1636	2.0	0.7512491363337744
group1637	3.0	0.6673870832875023
group1638	0.0	0.9468325625459568
group1639	3.0	0.6673870832875023
group1640	0.0	0.9468325625459568
group1641	7.0	0.40629928352729233
group1642	0.0	0.9468325625459568
group1643	0.0	0.9468325625459568
group1644	0.0	0.9468325625459568
group1645	4.0	0.5915711647410568
group1646	0.0	0.9468325625459568
group1647	1.0	0.8443412602201559
group1648	3.0	0.6673870832875023
group1649	0.0	0.9468325625459568
group1650	0.0	0.9468325625459568
group1651	4.0	0.5915711647410568
group1652	0.0	0.9468325625459568
group1653	0.0	0.9468325625459568
group1654	0.0	0.9468325625459568
group1655	1.0	0.8443412602201559
group1656	9.0	0.3126147340928595
group1657	0.0	0.9468325625459568
group1658	2.0	0.7512491363337744
group1659	0.0	0.9468325625459568
group1660	4.0	0.5915711647410568
group1661	0.0	0.9468325625459568
group1662	2.0	0.7512491363337744
group1663	0.0	0.9468325625459568
group1664	0.0	0.9468325625459568
group1665	13.0	0.184932585819308
group1666	3.0	0.6673870832875023
group1667	0.0	0.9468325625459568
group1668	0.0	0.9468325625459568
group1669	0.0	0.9468325625459568
group1670	7.0	0.40629928352729233
group1671	2.0	0.7512491363337744
group1672	2.0	0.7512491363337744
group1673	0.0	0.9468325625459568
group1674	1.0	0.8443412602201559
group1675	8.0	0.3569342822366126
group1676	0.0	0.9468325625459568
group1677	0.0	0.9468325625459568
group1678	0.0	0.9468325625459568
group1679	0.0	0.9468325625459568
group1680	6.0	0.46146120387649664
group1681	0.0	0.9468325625459568
group1682	22.0	0.05758536444158919
group1683	1.0	0.8443412602201559
group1684	6.0	0.46146120387649664
group1685	1.0	0.8443412602201559
group1686	10.0	0.27386886149409484
group1687	5.0	0.5233137832430015
group1688	0.0	0.9468325625459568
group1689	12.0	0.2107325879388357
group1690	8.0	0.3569342822366126
group1691	28.0	0.025701071894439056
group1692	0.0	0.9468325625459568
group1693	4.0	0.5915711647410568
group1694	11.0	0.24017069866795293
group1695	5.0	0.5233137832430015
group1696	1.0	0.8443412602201559
group1697	1.0	0.8443412602201559
group1698	25.0	0.03903776957373664
group1699	9.0	0.3126147340928595
group1700	10.0	0.27386886149409484
group1701	4.0	0.5915711647410568
group1702	1.0	0.8443412602201559
group1703	3.0	0.6673870832875023
group1704	0.0	0.9468325625459568
group1705	0.0	0.9468325625459568
group1706	0.0	0.9468325625459568
group1707	9.0	0.3126147340928595
group1708	4.0	0.5915711647410568
group1709	4.0	0.5915711647410568
group1710	0.0	0.9468325625459568
group1711	1.0	0.8443412602201559
group1712	1.0	0.8443412602201559
group1713	0.0	0.9468325625459568
group1714	7.0	0.40629928352729233
group1715	3.0	0.6673870832875023
group1716	2.0	0.7512491363337744
group1717	0.0	0.9468325625459568
group1718	12.0	0.2107325879388357
group1719	2.0	0.7512491363337744
group1720	0.0	0.9468325625459568
group1721	0.0	0.9468325625459568
group1722	3.0	0.6673870832875023
group1723	2.0	0.7512491363337744
group1724	8.0	0.3569342822366126
group1725	1.0	0.8443412602201559
group1726	2.0	0.7512491363337744
group1727	21.0	0.06539332320508841
group1728	1.0	0.8443412602201559
group1729	3.0	0.6673870832875023
group1730	0.0	0.9468325625459568
group1731	0.0	0.9468325625459568
group1732	0.0	0.9468325625459568
group1733	0.0	0.9468325625459568
group1734	0.0	0.9468325625459568
group1735	3.0	0.6673870832875023
group1736	0.0	0.9468325625459568
group1737	0.0	0.9468325625459568
group1738	0.0	0.9468325625459568
group1739	0.0	0.9468325625459568
group1740	8.0	0.3569342822366126
group1741	0.0	0.9468325625459568
group1742	0.0	0.9468325625459568
group1743	4.0	0.5915711647410568
group1744	4.0	0.5915711647410568
group1745	0.0	0.9468325625459568
group1746	11.0	0.24017069866795293
group1747	2.0	0.7512491363337744
group1748	2.0	0.7512491363337744
group1749	0.0	0.9468325625459568
group1750	1.0	0.8443412602201559
group1751	5.0	0.5233137832430015
group1752	0.0	0.9468325625459568
group1753	0.0	0.9468325625459568
group1754	3.0	0.6673870832875023
group1755	2.0	0.7512491363337744
group1756	3.0	0.6673870832875023
group1757	1.0	0.8443412602201559
group1758	7.0	0.40629928352729233
group1759	0.0	0.9468325625459568
group1760	0.0	0.9468325625459568
group1761	0.0	0.9468325625459568
group1762	0.0	0.9468325625459568
group1763	3.0	0.6673870832875023
group1764	1.0	0.8443412602201559
group1765	33.0	0.011524684905894379
group1766	8.0	0.3569342822366126
group1767	2.0	0.7512491363337744
group1768	1.0	0.8443412602201559
group1769	3.0	0.6673870832875023
group1770	0.0	0.9468325625459568
group1771	22.0	0.05758536444158919
group1772	2.0	0.7512491363337744
group1773	1.0	0.8443412602201559
group1774	0.0	0.9468325625459568
group1775	1.0	0.8443412602201559
group1776	6.0	0.46146120387649664
group1777	2.0	0.7512491363337744
group1778	0.0	0.9468325625459568
group1779	36.0	0.007008556613841773
group1780	0.0	0.9468325625459568
group1781	9.0	0.3126147340928595
group1782	0.0	0.9468325625459568
group1783	6.0	0.46146120387649664
group1784	0.0	0.9468325625459568
group1785	0.0	0.9468325625459568
group1786	3.0	0.6673870832875023
group1787	0.0	0.9468325625459568
group1788	0.0	0.9468325625459568
group1789	11.0	0.24017069866795293
group1790	1.0	0.8443412602201559
group1791	3.0	0.6673870832875023
group1792	1.0	0.8443412602201559
group1793	2.0	0.7512491363337744
group1794	0.0	0.9468325625459568
group1795	13.0	0.184932585819308
group1796	0.0	0.9468325625459568
group1797	16.0	0.12473499676968136
group1798	1.0	0.8443412602201559
group1799	34.0	0.009769470128121632
group1800	0.0	0.9468325625459568
group1801	2.0	0.7512491363337744
group1802	0.0	0.9468325625459568
group1803	1.0	0.8443412602201559
group1804	2.0	0.7512491363337744
group1805	0.0	0.9468325625459568
group1806	1.0	0.8443412602201559
group1807	8.0	0.3569342822366126
group1808	0.0	0.9468325625459568
group1809	0.0	0.9468325625459568
group1810	3.0	0.6673870832875023
group1811	0.0	0.9468325625459568
group1812	0.0	0.9468325625459568
group1813	0.0	0.9468325625459568
group1814	2.0	0.7512491363337744
group1815	0.0	0.9468325625459568
group1816	1.0	0.8443412602201559
group1817	0.0	0.9468325625459568
group1818	0.0	0.9468325625459568
group1819	0.0	0.9468325625459568
group1820	0.0	0.9468325625459568
group1821	15.0	0.14237348814712353
group1822	0.0	0.9468325625459568
group1823	1.0	0.8443412602201559
group1824	3.0	0.6673870832875023
group1825	1.0	0.8443412602201559
group1826	0.0	0.9468325625459568
group1827	1.0	0.8443412602201559
group1828	0.0	0.9468325625459568
group1829	0.0	0.9468325625459568
group1830	0.0	0.9468325625459568
group1831	1.0	0.8443412602201559
group1832	0.0	0.9468325625459568
group1833	15.0	0.14237348814712353
group1834	25.0	0.03903776957373664
group1835	2.0	0.7512491363337744
group1836	0.0	0.9468325625459568
group1837	1.0	0.8443412602201559
group1838	1.0	0.8443412602201559
group1839	1.0	0.8443412602201559
group1840	1.0	0.8443412602201559
group1841	0.0	0.9468325625459568
group1842	6.0	0.46146120387649664
group1843	1.0	0.8443412602201559
group1844	1.0	0.8443412602201559
group1845	10.0	0.27386886149409484
group1846	6.0	0.46146120387649664
group1847	0.0	0.9468325625459568
group1848	1.0	0.8443412602201559
group1849	0.0	0.9468325625459568
group1850	0.0	0.9468325625459568
group1851	1.0	0.8443412602201559
group1852	1.0	0.8443412602201559
group1853	1.0	0.8443412602201559
group1854	0.0	0.9468325625459568
group1855	0.0	0.9468325625459568
group1856	0.0	0.9468325625459568
group1857	19.0	0.08413444104996294
group1858	0.0	0.9468325625459568
group1859	10.0	0.27386886149409484
group1860	2.0	0.7512491363337744
group1861	21.0	0.06539332320508841
group1862	0.0	0.9468325625459568
group1863	0.0	0.9468325625459568
group1864	6.0	0.46146120387649664
group1865	2.0	0.7512491363337744
group1866	0.0	0.9468325625459568
group1867	0.0	0.9468325625459568
group1868	0.0	0.9468325625459568
group1869	1.0	0.8443412602201559
group1870	1.0	0.8443412602201559
group1871	3.0	0.6673870832875023
group1872	4.0	0.5915711647410568
group1873	0.0	0.9468325625459568
group1874	4.0	0.5915711647410568
group1875	1.0	0.8443412602201559
group1876	2.0	0.7512491363337744
group1877	8.0	0.3569342822366126
group1878	19.0	0.08413444104996294
group1879	1.0	0.8443412602201559
group1880	41.0	0.0030374063554991825
group1881	4.0	0.5915711647410568
group1882	2.0	0.7512491363337744
group1883	14.0	0.16232380099836197
group1884	14.0	0.16232380099836197
group1885	6.0	0.46146120387649664
group1886	0.0	0.9468325625459568
group1887	1.0	0.8443412602201559
group1888	0.0	0.9468325625459568
group1889	4.0	0.5915711647410568
group1890	1.0	0.8443412602201559
group1891	0.0	0.9468325625459568
group1892	9.0	0.3126147340928595
group1893	0.0	0.9468325625459568
group1894	9.0	0.3126147340928595
group1895	0.0	0.9468325625459568
group1896	14.0	0.16232380099836197
group1897	3.0	0.6673870832875023
group1898	0.0	0.9468325625459568
group1899	5.0	0.5233137832430015
group1900	7.0	0.40629928352729233
group1901	9.0	0.3126147340928595
group1902	6.0	0.46146120387649664
group1903	29.0	0.022136825341344337
group1904	7.0	0.40629928352729233
group1905	0.0	0.9468325625459568
group1906	9.0	0.3126147340928595
group1907	1.0	0.8443412602201559
group1908	0.0	0.9468325625459568
group1909	5.0	0.5233137832430015
group1910	0.0	0.9468325625459568
group1911	9.0	0.3126147340928595
group1912	4.0	0.5915711647410568
group1913	2.0	0.7512491363337744
group1914	10.0	0.27386886149409484
group1915	3.0	0.6673870832875023
group1916	0.0	0.9468325625459568
group1917	0.0	0.9468325625459568
group1918	1.0	0.8443412602201559
group1919	0.0	0.9468325625459568
group1920	9.0	0.3126147340928595
group1921	3.0	0.6673870832875023
group1922	4.0	0.5915711647410568
group1923	2.0	0.7512491363337744
group1924	1.0	0.8443412602201559
group1925	15.0	0.14237348814712353
group1926	30.0	0.018886272761556244
group1927	11.0	0.24017069866795293
group1928	9.0	0.3126147340928595
group1929	0.0	0.9468325625459568
group1930	5.0	0.5233137832430015
group1931	12.0	0.2107325879388357
group1932	2.0	0.7512491363337744
group1933	0.0	0.9468325625459568
group1934	5.0	0.5233137832430015
group1935	1.0	0.8443412602201559
group1936	0.0	0.9468325625459568
group1937	1.0	0.8443412602201559
group1938	1.0	0.8443412602201559
group1939	2.0	0.7512491363337744
group1940	12.0	0.2107325879388357
group1941	0.0	0.9468325625459568
group1942	0.0	0.9468325625459568
group1943	4.0	0.5915711647410568
group1944	3.0	0.6673870832875023
group1945	0.0	0.9468325625459568
group1946	6.0	0.46146120387649664
group1947	0.0	0.9468325625459568
group1948	4.0	0.5915711647410568
group1949	3.0	0.6673870832875023
group1950	2.0	0.7512491363337744
group1951	3.0	0.6673870832875023
group1952	2.0	0.7512491363337744
group1953	7.0	0.40629928352729233
group1954	1.0	0.8443412602201559
group1955	0.0	0.9468325625459568
group1956	0.0	0.9468325625459568
group1957	0.0	0.9468325625459568
group1958	22.0	0.05758536444158919
group1959	3.0	0.6673870832875023
group1960	1.0	0.8443412602201559
group1961	0.0	0.9468325625459568
group1962	9.0	0.3126147340928595
group1963	6.0	0.46146120387649664
group1964	5.0	0.5233137832430015
group1965	3.0	0.6673870832875023
group1966	5.0	0.5233137832430015
group1967	7.0	0.40629928352729233
group1968	3.0	0.6673870832875023
group1969	0.0	0.9468325625459568
group1970	2.0	0.7512491363337744
group1971	15.0	0.14237348814712353
group1972	0.0	0.9468325625459568
group1973	0.0	0.9468325625459568
group1974	3.0	0.6673870832875023
group1975	0.0	0.9468325625459568
group1976	0.0	0.9468325625459568
group1977	3.0	0.6673870832875023
group1978	0.0	0.9468325625459568
group1979	19.0	0.08413444104996294
group1980	0.0	0.9468325625459568
group1981	0.0	0.9468325625459568
group1982	5.0	0.5233137832430015
group1983	3.0	0.6673870832875023
group1984	4.0	0.5915711647410568
group1985	1.0	0.8443412602201559
group1986	1.0	0.8443412602201559
group1987	2.0	0.7512491363337744
group1988	2.0	0.7512491363337744
group1989	8.0	0.3569342822366126
group1990	18.0	0.0958544120619827
group1991	0.0	0.9468325625459568
group1992	1.0	0.8443412602201559
group1993	0.0	0.9468325625459568
group1994	1.0	0.8443412602201559
group1995	1.0	0.8443412602201559
group1996	13.0	0.184932585819308
group1997	3.0	0.6673870832875023
group1998	18.0	0.0958544120619827
group1999	3.0	0.6673870832875023
group2000	4.0	0.5915711647410568
group2001	11.0	0.24017069866795293
group2002	5.0	0.5233137832430015
group2003	9.0	0.3126147340928595
group2004	0.0	0.9468325625459568
group2005	1.0	0.8443412602201559
group2006	3.0	0.6673870832875023
group2007	0.0	0.9468325625459568
group2008	0.0	0.9468325625459568
group2009	0.0	0.9468325625459568
group2010	0.0	0.9468325625459568
group2011	2.0	0.7512491363337744
group2012	2.0	0.7512491363337744
group2013	1.0	0.8443412602201559
group2014	5.0	0.5233137832430015
group2015	15.0	0.14237348814712353
group2016	0.0	0.9468325625459568
group2017	0.0	0.9468325625459568
group2018	10.0	0.27386886149409484
group2019	2.0	0.7512491363337744
group2020	0.0	0.9468325625459568
group2021	12.0	0.2107325879388357
group2022	5.0	0.5233137832430015
group2023	0.0	0.9468325625459568
group2024	1.0	0.8443412602201559
group2025	9.0	0.3126147340928595
group2026	0.0	0.9468325625459568
group2027	6.0	0.46146120387649664
group2028	4.0	0.5915711647410568
group2029	2.0	0.7512491363337744
group2030	3.0	0.6673870832875023
group2031	4.0	0.5915711647410568
group2032	0.0	0.9468325625459568
group2033	0.0	0.9468325625459568
group2034	3.0	0.6673870832875023
group2035	2.0	0.7512491363337744
group2036	0.0	0.9468325625459568
group2037	0.0	0.9468325625459568
group2038	3.0	0.6673870832875023
group2039	0.0	0.9468325625459568
group2040	0.0	0.9468325625459568
group2041	17.0	0.10938396196263124
group2042	13.0	0.184932585819308
group2043	0.0	0.9468325625459568
group2044	0.0	0.9468325625459568
group2045	0.0	0.9468325625459568
group2046	1.0	0.8443412602201559
group2047	1.0	0.8443412602201559
group2048	3.0	0.6673870832875023
group2049	0.0	0.9468325625459568
group2050	0.0	0.9468325625459568
group2051	0.0	0.9468325625459568
group2052	0.0	0.9468325625459568
group2053	7.0	0.40629928352729233
group2054	9.0	0.3126147340928595
group2055	4.0	0.5915711647410568
group2056	1.0	0.8443412602201559
group2057	2.0	0.7512491363337744
group2058	1.0	0.8443412602201559
group2059	2.0	0.7512491363337744
group2060	0.0	0.9468325625459568
group2061	0.0	0.9468325625459568
group2062	4.0	0.5915711647410568
group2063	0.0	0.9468325625459568
group2064	0.0	0.9468325625459568
group2065	0.0	0.9468325625459568
group2066	0.0	0.9468325625459568
group2067	0.0	0.9468325625459568
group2068	17.0	0.10938396196263124
group2069	5.0	0.5233137832430015
group2070	7.0	0.40629928352729233
group2071	0.0	0.9468325625459568
group2072	16.0	0.12473499676968136
group2073	1.0	0.8443412602201559
group2074	2.0	0.7512491363337744
group2075	0.0	0.9468325625459568
group2076	2.0	0.7512491363337744
group2077	5.0	0.5233137832430015
group2078	0.0	0.9468325625459568
group2079	1.0	0.8443412602201559
group2080	22.0	0.05758536444158919
group2081	9.0	0.3126147340928595
group2082	7.0	0.40629928352729233
group2083	7.0	0.40629928352729233
group2084	0.0	0.9468325625459568
group2085	3.0	0.6673870832875023
group2086	0.0	0.9468325625459568
group2087	0.0	0.9468325625459568
group2088	0.0	0.9468325625459568
group2089	2.0	0.7512491363337744
group2090	4.0	0.5915711647410568
group2091	0.0	0.9468325625459568
group2092	2.0	0.7512491363337744
group2093	0.0	0.9468325625459568
group2094	0.0	0.9468325625459568
group2095	0.0	0.9468325625459568
group2096	4.0	0.5915711647410568
group2097	4.0	0.5915711647410568
group2098	2.0	0.7512491363337744
group2099	8.0	0.3569342822366126
group2100	1.0	0.8443412602201559
group2101	6.0	0.46146120387649664
group2102	0.0	0.9468325625459568
group2103	0.0	0.9468325625459568
group2104	0.0	0.9468325625459568
group2105	4.0	0.5915711647410568
group2106	1.0	0.8443412602201559
group2107	10.0	0.27386886149409484
group2108	0.0	0.9468325625459568
group2109	0.0	0.9468325625459568
group2110	9.0	0.3126147340928595
group2111	1.0	0.8443412602201559
group2112	17.0	0.10938396196263124
group2113	4.0	0.5915711647410568
group2114	2.0	0.7512491363337744
group2115	0.0	0.9468325625459568
group2116	0.0	0.9468325625459568
group2117	0.0	0.9468325625459568
group2118	1.0	0.8443412602201559
group2119	1.0	0.8443412602201559
group2120	3.0	0.6673870832875023
group2121	4.0	0.5915711647410568
group2122	0.0	0.9468325625459568
group2123	0.0	0.9468325625459568
group2124	4.0	0.5915711647410568
group2125	0.0	0.9468325625459568
group2126	7.0	0.40629928352729233
group2127	0.0	0.9468325625459568
group2128	2.0	0.7512491363337744
group2129	0.0	0.9468325625459568
group2130	1.0	0.8443412602201559
group2131	4.0	0.5915711647410568
group2132	3.0	0.6673870832875023
group2133	0.0	0.9468325625459568
group2134	0.0	0.9468325625459568
group2135	1.0	0.8443412602201559
group2136	0.0	0.9468325625459568
group2137	0.0	0.9468325625459568
group2138	0.0	0.9468325625459568
group2139	0.0	0.9468325625459568
group2140	0.0	0.9468325625459568
group2141	1.0	0.8443412602201559
group2142	4.0	0.5915711647410568
group2143	8.0	0.3569342822366126
group2144	0.0	0.9468325625459568
group2145	5.0	0.5233137832430015
group2146	0.0	0.9468325625459568
group2147	4.0	0.5915711647410568
group2148	13.0	0.184932585819308
group2149	5.0	0.5233137832430015
group2150	1.0	0.8443412602201559
group2151	0.0	0.9468325625459568
group2152	0.0	0.9468325625459568
group2153	0.0	0.9468325625459568
group2154	0.0	0.9468325625459568
group2155	1.0	0.8443412602201559
group2156	0.0	0.9468325625459568
group2157	13.0	0.184932585819308
group2158	0.0	0.9468325625459568
group2159	1.0	0.8443412602201559
group2160	5.0	0.5233137832430015
group2161	0.0	0.9468325625459568
group2162	0.0	0.9468325625459568
group2163	7.0	0.40629928352729233
group2164	2.0	0.7512491363337744
group2165	0.0	0.9468325625459568
group2166	4.0	0.5915711647410568
group2167	0.0	0.9468325625459568
group2168	16.0	0.12473499676968136
group2169	7.0	0.40629928352729233
group2170	1.0	0.8443412602201559
group2171	2.0	0.7512491363337744
group2172	0.0	0.9468325625459568
group2173	1.0	0.8443412602201559
group2174	1.0	0.8443412602201559
group2175	1.0	0.8443412602201559
group2176	10.0	0.27386886149409484
group2177	0.0	0.9468325625459568
group2178	0.0	0.9468325625459568
group2179	1.0	0.8443412602201559
group2180	4.0	0.5915711647410568
group2181	0.0	0.9468325625459568
group2182	3.0	0.6673870832875023
group2183	2.0	0.7512491363337744
group2184	9.0	0.3126147340928595
group2185	1.0	0.8443412602201559
group2186	0.0	0.9468325625459568
group2187	0.0	0.9468325625459568
group2188	6.0	0.46146120387649664
group2189	1.0	0.8443412602201559
group2190	3.0	0.6673870832875023
group2191	1.0	0.8443412602201559
group2192	1.0	0.8443412602201559
group2193	0.0	0.9468325625459568
group2194	2.0	0.7512491363337744
group2195	3.0	0.6673870832875023
group2196	3.0	0.6673870832875023
group2197	4.0	0.5915711647410568
group2198	0.0	0.9468325625459568
group2199	1.0	0.8443412602201559
group2200	6.0	0.46146120387649664
group2201	13.0	0.184932585819308
group2202	8.0	0.3569342822366126
group2203	0.0	0.9468325625459568
group2204	4.0	0.5915711647410568
group2205	0.0	0.9468325625459568
group2206	9.0	0.3126147340928595
group2207	2.0	0.7512491363337744
group2208	0.0	0.9468325625459568
group2209	0.0	0.9468325625459568
group2210	7.0	0.40629928352729233
group2211	5.0	0.5233137832430015
group2212	2.0	0.7512491363337744
group2213	2.0	0.7512491363337744
group2214	0.0	0.9468325625459568
group2215	0.0	0.9468325625459568
group2216	6.0	0.46146120387649664
group2217	0.0	0.9468325625459568
group2218	0.0	0.9468325625459568
group2219	0.0	0.9468325625459568
group2220	0.0	0.9468325625459568
group2221	4.0	0.5915711647410568
group2222	0.0	0.9468325625459568
group2223	2.0	0.7512491363337744
group2224	0.0	0.9468325625459568
group2225	8.0	0.3569342822366126
group2226	0.0	0.9468325625459568
group2227	10.0	0.27386886149409484
group2228	2.0	0.7512491363337744
group2229	0.0	0.9468325625459568
group2230	0.0	0.9468325625459568
group2231	2.0	0.7512491363337744
group2232	2.0	0.7512491363337744
group2233	0.0	0.9468325625459568
group2234	11.0	0.24017069866795293
group2235	0.0	0.9468325625459568
group2236	0.0	0.9468325625459568
group2237	0.0	0.9468325625459568
group2238	1.0	0.8443412602201559
group2239	0.0	0.9468325625459568
